Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10030887,MFR,Yes,DFMX10019194,14.1,4500,31.0,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,241.0000000,,,0.0086112,0.0100000,26.2,MPG,,,,,,,,22.750,0.49130,0.018890,2.619,0.28752,0.018180,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10030888,MFR,Yes,DFMX10019196,12.7,4250,25.3,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,218.0000000,,,0.0062632,0.0100000,40.8,MPG,,,,,,,,22.750,0.49130,0.018890,2.619,0.28752,0.018180,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10030891,MFR,Yes,DFMX10019195,12.7,4250,25.3,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,364.0000000,,,0.0127042,0.0100000,24.4,MPG,24.5000000,23.0000000,27.7000000,,,,,22.750,0.49130,0.018890,2.619,0.28752,0.018180,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10031204,MFR,Yes,DFMX10019193,12.9,4250,29.1,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,375.0000000,,,0.0109488,0.0100000,16.8,MPG,17.1000000,15.6000000,19.2000000,,,,,22.750,0.49130,0.018890,2.619,0.28752,0.018180,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10031205,MFR,Yes,DFMX10019193,12.7,4250,28.4,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,,,372.0000000,,,0.0109488,0.0100000,16.9,MPG,17.2000000,15.7000000,19.3000000,,,,,22.750,0.49130,0.018890,2.619,0.28752,0.018180,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10031206,MFR,Yes,DFMX10019194,12.9,4250,29.1,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,222.0000000,,,0.0086112,0.0100000,28.5,MPG,,,,,,,,22.750,0.49130,0.018890,2.619,0.28752,0.018180,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10031207,MFR,Yes,DFMX10019194,12.7,4250,28.4,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,,,219.0000000,,,0.0086112,0.0100000,28.9,MPG,,,,,,,,22.750,0.49130,0.018890,2.619,0.28752,0.018180,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10019297,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0120607,0.4822120,365.7530000,0.0105145,,0.0063648,0.0100000,24.3,MPG,24.4971000,22.8576000,27.3457000,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10019301,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0101553,0.2119860,224.5950000,0.0064106,,0.0046418,0.0100000,39.5,MPG,,,,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10030884,MFR,Yes,DFMX10019297,14.1,4500,31.0,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,391.0000000,,,0.0063648,0.0100000,22.7,MPG,22.9000000,21.4000000,25.5000000,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10030885,MFR,Yes,DFMX10019301,14.1,4500,31.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,247.0000000,,,0.0046418,0.0100000,36.0,MPG,,,,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10030889,MFR,Yes,DFMX10019301,14.1,4500,31.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,247.0000000,,,0.0046418,0.0100000,36.0,MPG,,,,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10030890,MFR,Yes,DFMX10019297,14.1,4500,31.0,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,391.0000000,,,0.0063648,0.0100000,22.7,MPG,22.9000000,21.4000000,25.5000000,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10031186,MFR,Yes,DFMX10019297,12.9,4250,29.1,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,367.0000000,,,0.0063648,0.0100000,24.2,MPG,24.4000000,22.8000000,27.2000000,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10031187,MFR,Yes,DFMX10019301,12.9,4250,29.1,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,227.0000000,,,0.0046418,0.0100000,39.1,MPG,,,,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10031188,MFR,Yes,DFMX10019297,12.9,4250,29.1,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,367.0000000,,,0.0063648,0.0100000,24.2,MPG,24.4000000,22.8000000,27.2000000,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus FFV,DPH3-3.5-L-326,1,3.500,DFMXV03.5VEA,Car,285,6,DPH1FT0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.16,28.9,1,Not eqipped,DFMX10031189,MFR,Yes,DFMX10019301,12.9,4250,29.1,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,227.0000000,,,0.0046418,0.0100000,39.1,MPG,,,,,,,,22.750,0.49130,0.019230,2.768,0.33192,0.018340,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police AWD,DPH1-3.5-L-329,0,3.500,DFMXV03.5VEP,Car,365,6,DPH1LP0A06,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.16,28.5,1,Not eqipped,DFMX10018807,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0152130,0.1427480,449.6290000,0.0130203,,0.0060676,0.0100000,19.8,MPG,19.5834000,18.8038000,22.1644000,,,,,46.060,0.42900,0.023720,14.820,0.25070,0.022900,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police AWD,DPH1-3.5-L-329,0,3.500,DFMXV03.5VEP,Car,365,6,DPH1LP0A06,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.16,28.5,1,Not eqipped,DFMX10018808,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0012489,0.0103533,281.4000000,0.0034800,,0.0015141,0.0100000,31.7,MPG,,,,,,,,46.060,0.42900,0.023720,14.820,0.25070,0.022900,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police AWD,DPH1-3.5-L-329,0,3.500,DFMXV03.5VEP,Car,365,6,DPH1LP0A06,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.16,28.5,1,Not eqipped,DFMX10018809,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0142282,0.1514990,458.4770000,0.0140121,,0.0056413,0.0100000,19.4,MPG,19.1243000,18.3905000,21.9364000,,,,,46.060,0.42900,0.023720,14.820,0.25070,0.022900,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police AWD,DPH1-3.5-L-329,0,3.500,DFMXV03.5VEP,Car,365,6,DPH1LP0A06,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.16,28.5,1,Not eqipped,DFMX10018810,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0034504,0.0327049,283.6010000,0.0046434,,0.0030129,0.0100000,31.3,MPG,,,,,,,,46.060,0.42900,0.023720,14.820,0.25070,0.022900,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police FFV AWD,DPH1-3.7-J-454,0,3.700,DFMXV03.5VEA,Car,305,6,DPH1BP0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.39,30.6,1,Not eqipped,DFMX10022284,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0184959,0.5093720,256.3200000,0.0030537,,0.0090550,0.0100000,34.8,MPG,,,,,,,,36.270,0.71510,0.020200,11.953,0.32089,0.021780,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police FFV AWD,DPH1-3.7-J-454,0,3.700,DFMXV03.5VEA,Car,305,6,DPH1BP0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.39,30.6,1,Not eqipped,DFMX10022571,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0266026,0.9212540,388.8770000,0.0109843,,0.0108215,0.0100000,22.9,MPG,22.2466000,21.9532000,25.4296000,,,,,36.270,0.71510,0.020200,11.953,0.32089,0.021780,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police FFV AWD,DPH1-3.7-J-454,0,3.700,DFMXV03.5VEA,Car,305,6,DPH1BP0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.39,30.6,1,Not eqipped,DFMX10022711,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0199000,0.6167000,241.5857000,0.0022000,,0.0157000,0.0100000,25.8,MPG,,,,,,,,36.270,0.71510,0.020200,11.953,0.32089,0.021780,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police FFV AWD,DPH1-3.7-J-454,0,3.700,DFMXV03.5VEA,Car,305,6,DPH1BP0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.39,30.6,1,Not eqipped,DFMX10022788,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0177800,0.4810000,363.3000000,0.0203000,,0.0110700,0.0100000,17.2,MPG,16.6954000,16.4759000,19.3528000,,,,,36.270,0.71510,0.020200,11.953,0.32089,0.021780,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police FFV FWD,DPH1-3.5-L-325,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1AP0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.16,28.5,1,Not eqipped,DFMX10019163,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0123521,0.3527030,389.4310000,0.0176715,,0.0100038,0.0100000,16.1,MPG,16.2692000,14.9865000,18.4213000,,,,,34.280,0.42030,0.022490,8.970,0.19025,0.022660,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police FFV FWD,DPH1-3.5-L-325,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1AP0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.16,28.5,1,Not eqipped,DFMX10019164,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0052040,0.2017770,237.6950000,0.0059767,,0.0055471,0.0100000,26.3,MPG,,,,,,,,34.280,0.42030,0.022490,8.970,0.19025,0.022660,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police FFV FWD,DPH1-3.5-L-325,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1AP0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.16,28.5,1,Not eqipped,DFMX10019165,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0103973,0.3001590,387.1940000,0.0208251,,0.0052201,0.0100000,23.0,MPG,23.1865000,21.6942000,25.6095000,,,,,34.280,0.42030,0.022490,8.970,0.19025,0.022660,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Taurus Police FFV FWD,DPH1-3.5-L-325,0,3.500,DFMXV03.5VEA,Car,285,6,DPH1AP0A06,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.16,28.5,1,Not eqipped,DFMX10019166,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0116710,0.2841320,240.7360000,0.0072313,,0.0056357,0.0100000,36.9,MPG,,,,,,,,34.280,0.42030,0.022490,8.970,0.19025,0.022660,TWC,Three-way catalyst,Y,,,N,No averaging
2015,FOMOCO,FMX,Ford,Transit Connect,TDB50489,1,1.600,EFMXT01.62D7,Truck,170,4,EHC16A0506,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3750,3.07,31.5,1,Not eqipped,EFMX10028605,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0173635,0.2821950,213.3150000,0.0087593,,0.0058741,0.0100000,41.7,MPG,,,,,,,,22.840,0.40650,0.024010,4.360,0.32430,0.022810,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Transit Connect,TDB50489,1,1.600,EFMXT01.62D7,Truck,170,4,EHC16A0506,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3750,3.07,31.5,1,Not eqipped,EFMX10028606,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0239379,0.6218800,312.6850000,0.0118081,,0.0047822,0.0100000,28.4,MPG,27.4982000,27.7531000,30.4321000,,,,,22.840,0.40650,0.024010,4.360,0.32430,0.022810,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Transit Connect,TDB50489,2,1.600,EFMXT01.62D7,Truck,170,4,EHC16A0510,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,3.07,31.5,1,Not eqipped,EFMX10028846,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0274340,0.8064460,323.2430000,0.0104584,,0.0059058,0.0100000,27.3,MPG,26.3365000,26.6849000,29.4928000,,,,,23.940,0.40940,0.024240,5.365,0.28164,0.023290,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Transit Connect,TDB50489,2,1.600,EFMXT01.62D7,Truck,170,4,EHC16A0510,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,3.07,31.5,1,Not eqipped,EFMX10028847,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0126785,0.2842860,214.3630000,0.0038308,,0.0053127,0.0100000,41.4,MPG,,,,,,,,23.940,0.40940,0.024240,5.365,0.28164,0.023290,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Transit Connect,TDB50489,3,1.600,EFMXT01.62D7,Truck,170,4,EHC16A0510,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,3.07,31.5,1,Not eqipped,EFMX10029093,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0276187,0.7145630,313.4950000,0.0100777,,0.0053889,0.0100000,28.2,MPG,27.4567000,27.4942000,30.2320000,,,,,23.540,0.40600,0.023780,6.670,0.21020,0.023780,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Transit Connect,TDB50489,3,1.600,EFMXT01.62D7,Truck,170,4,EHC16A0510,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,3.07,31.5,1,Not eqipped,EFMX10029094,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0108737,0.2506820,211.2830000,0.0073564,,0.0046225,0.0100000,42.0,MPG,,,,,,,,23.540,0.40600,0.023780,6.670,0.21020,0.023780,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,Transit Connect,TDB50489,3,1.600,EFMXT01.62D7,Truck,170,4,EHC16A0510,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,3.07,31.5,1,Not eqipped,EFMX10029099,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0210809,0.7763110,315.9270000,0.0088924,,0.0051291,0.0100000,28.0,MPG,27.1162000,27.2388000,30.1903000,,,,,23.540,0.40600,0.023780,6.670,0.21020,0.023780,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN,EHC3-2.5-L-613,0,2.500,EFMXT02.52D8,Truck,169,4,EHC15A0A06,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,3.21,32.9,1,Not eqipped,EFMX10027883,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0465652,1.4937000,335.5140000,0.0145167,,0.0143648,0.0100000,26.3,MPG,26.1994000,25.1692000,29.0272000,,,,,23.450,0.41310,0.024920,2.965,0.17157,0.025080,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,TRANSIT CONNECT VAN,EHC3-2.5-L-613,0,2.500,EFMXT02.52D8,Truck,169,4,EHC15A0A06,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,3.21,32.9,1,Not eqipped,EFMX10027884,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0159842,0.5389610,222.2580000,0.0065534,,0.0060656,0.0100000,40.0,MPG,,,,,,,,23.450,0.41310,0.024920,2.965,0.17157,0.025080,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,TRANSIT CONNECT WAGON,EHC3-2.5-L-611,0,2.500,EFMXT02.52D8,Truck,168,4,EHC15A0A06,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.21,32.9,1,Not eqipped,EFMX10027907,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0161304,0.6579520,223.0880000,0.0092486,,0.0068786,0.0100000,39.7,MPG,,,,,,,,24.540,0.41740,0.025380,8.061,0.15520,0.025650,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,TRANSIT CONNECT WAGON,EHC3-2.5-L-611,0,2.500,EFMXT02.52D8,Truck,168,4,EHC15A0A06,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.21,32.9,1,Not eqipped,EFMX10027913,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0345903,1.1696000,346.0030000,0.0201807,,0.0105086,0.0100000,25.6,MPG,25.0229000,24.5386000,28.3848000,,,,,24.540,0.41740,0.025380,8.061,0.15520,0.025650,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,TRANSIT CONNECT WAGON,EHC3-2.5-L-611,0,2.500,EFMXT02.52D8,Truck,168,4,EHC15A0A06,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.21,32.9,1,Not eqipped,EFMX10027914,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0207537,0.7420120,227.4210000,0.0119204,,0.0069149,0.0100000,39.0,MPG,,,,,,,,24.540,0.41740,0.025380,8.061,0.15520,0.025650,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,TRANSIT FWD,UDM15962,0,2.500,EFMXT02.52D8,Truck,168,4,EHC15A0A06,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.21,32.7,1,Not eqipped,EFMX10027582,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0206672,0.7675670,228.2810000,0.0153439,,0.0072250,0.0100000,38.8,MPG,,,,,,,,29.090,0.37570,0.025260,9.210,-0.06127,0.027080,TWC,Three-way catalyst,N,,,N,No averaging
2015,FOMOCO,FMX,Ford,TRANSIT FWD,UDM15962,0,2.500,EFMXT02.52D8,Truck,168,4,EHC15A0A06,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,3.21,32.7,1,Not eqipped,EFMX10027583,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0334537,1.2475100,356.7180000,0.0227398,,0.0096581,0.0100000,24.8,MPG,24.4389000,23.6798000,27.6509000,,,,,29.090,0.37570,0.025260,9.210,-0.06127,0.027080,TWC,Three-way catalyst,N,,,N,No averaging
